projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period
2023《花誌月曆》灌溉自己的12種練習,Floral Vintage花藝風格店,46600.0,760.0,https://www.zeczec.com/projects/floraldiary2023,"我們是兩位花藝品牌的主理人Carol & Rin，這是我們聯合推出的《花誌月曆》，第一本以「花藝師日常視角」為出發而設計的月曆，希望能透過四季植物共感陪伴，帶來花草療癒力量。,zeczec",44 天,2022/09/22 20:30 – 2022/11/15 23:59
Jin潾潾首張個人日文迷你專輯製作資金,只想當個瘋狂熱血傻瓜的Jin潾潾,45579.0,2499.0,https://www.zeczec.com/projects/Jin,"藏在內心23年的夢想，Jin潾潾要當的不是閃亮亮的歌手，Jin潾潾想要成為的是能療癒、並能改變世界拯救更多人，有影響力的歌手。潾潾はキラキラな歌手ではなく、影響力のある歌手になりたいです。,zeczec",35 天,2022/07/16 01:35 – 2022/11/06 23:59
麻吉手機背貼卡套,奧義品牌國際有限公司,51090.0,260.0,https://www.zeczec.com/projects/taiwanimal-mobile,"賦予手機收納卡片、票券功能，方便刷卡、捷運通關，悠遊不卡關。 解決了交通過程中找票、找卡通關的倉促窘境。可重複貼合的麻吉卡套，完全不殘膠，讓生活移動更加自在悠游。,zeczec",3 天,2022/08/22 12:00 – 2022/10/05 23:59
《河流》身心靈療癒誌｜不只是一份紙本月刊，而是一個匯聚美好能量的療癒多媒體，一個共學共好的身心靈平台！這世界不需要再一本八卦雜誌、再一個八卦節目，但需要這樣一個愛的視角，懇請支持「河流心傳媒」！,《河流》身心靈療癒誌,230840.0,16800.0,https://www.zeczec.com/projects/river2021,"《河流．身心靈療癒誌》滿週歲了，感謝去年嘖嘖支持我們創刊，這一年來我們為大家做了好多！河流從誕生到努力長這麼大，真是個奇蹟！我們還有更多的愛和夢想等著實現，邀請您繼續跟著我們～走這條河流！,zeczec",44 天,2022/09/20 10:00 – 2022/11/15 23:59
【二八年華-絕美默娘女神公仔】保庇平安又可愛療癒,默娘姊姊正能量無限大 X INFFINI吾現愛,205046.0,1080.0,https://www.zeczec.com/projects/moniangsister768268,"台灣插畫家Love Star創作的【默娘姊姊】角色，不論在LINE貼圖活潑的造型廣受歡迎，各種造型的小媽祖化身可愛Q版公仔，希望帶給大家滿滿正能量!,zeczec",28 天,2022/08/30 12:00 – 2022/10/31 02:00
,,,,https://www.zeczec.com/projects/chop-chop,,,
,,,,https://www.zeczec.com/projects/storywear_Kurt,,,
,,,,https://www.zeczec.com/projects/simple-life,,,
,,,,https://www.zeczec.com/projects/travel365,,,
,,,,https://www.zeczec.com/projects/LAS,,,
,,,,https://www.zeczec.com/projects/taiwan-arts-festival,,,
,,,,https://www.zeczec.com/projects/cemento-hana,,,
,,,,https://www.zeczec.com/projects/star-leaping-story,,,
,,,,https://www.zeczec.com/projects/tainanrainbowpride2022,,,
【Cable可移動洞洞板2.0】 新上市加高款，顛覆你對洞洞板的想像，創造屬於自己的生活！,凱堡家居 ,31389.0,2999.0,https://www.zeczec.com/projects/cable,"省時省力省空間，升級款洞洞板，直立式設計將收納空間向上延伸，讓收納空間被靈活運用，顛覆你對生活的想像！,zeczec",14 天,2022/09/23 12:00 – 2022/10/16 23:59
《口袋烏龜Pocket Tortoise》多種烏龜任你養，帶你體驗養龜生活,雲灣資訊有限公司,80330.0,200.0,https://www.zeczec.com/projects/PckTt,"可愛療癒的飼養烏龜手遊🐢 除了讓你飼養收集多種烏龜之外，還可以瞭解烏龜相關知識。現已上線一個小版本，我們想要豐富遊戲內容，讓大家更認識烏龜。期待你加入養龜生活！,zeczec",15 天,2022/08/18 18:00 – 2022/10/18 18:00
CO x CO Cube | 會呼吸的方塊燈 | 偵測空間內的二氧化碳濃度，替你守護空氣的流通性 | 用顏色告訴你，是否該讓空氣流通了！,CO x CO Cube,14457.0,2999.0,https://www.zeczec.com/projects/co-x-co-cube,"會呼吸的方塊燈，隨時偵測空氣中的二氧化碳濃度，替您守護空氣的流通性，根據空氣的流通性，壓克力燈光的顏色會產生動態變化。,zeczec", 38 小時,2022/08/04 12:00 – 2022/10/04 23:59
日本製・ZiBi-t 口罩 | 減少耳朵疼痛或是壓迫感，不影響時尚外表的耳掛式口罩！,zibit,40127.0,999.0,https://www.zeczec.com/projects/zibi-t,"来自日本第一大眼鏡眼生產地「福井県」!像戴眼鏡般的耳掛式口罩!,zeczec",29 天,2022/09/22 12:00 – 2022/10/31 23:59
「Hello Happy 快樂喵日子！」2023漫畫日曆募資出版｜365張漫畫及遊戲帶給你天天好心情！,小雪,155620.0,490.0,https://www.zeczec.com/projects/happy2023,"365張可愛的Happy漫畫、益智小遊戲、貓哲學及趣味翻翻圖漫幫你紓解每日生活壓力、營造親子樂趣！,zeczec",29 天,2022/08/01 00:00 – 2022/10/31 23:59
Science X Life 台東國小科學營志工活動,Science X Life 科學人生,11000.0,1000.0,https://www.zeczec.com/projects/science-x-life2,"我們是薇閣高中的學生，每年的寒暑假，我們會固定到偏鄉小學帶著小朋友們做科學實驗，教導他們課外的自然知識，激發小朋友們對科學的熱情。,zeczec",28 天,2022/09/16 00:00 – 2022/10/30 23:59
mysig喵空漫步2.0 | 更好玩、更舒壓、更豐富趣味的貓咪空中樂園 ! ,mysig,36900.0,7900.0,https://www.zeczec.com/projects/mysigcatG2,"mysig2.0升級版擁有更多配件、超越空間限制，輕鬆打造迪士尼等級的貓樂園！,zeczec",19 天,2022/09/20 12:00 – 2022/10/21 23:59
【恰恰好原石礦砂】針對貓行為設計｜秒凝結、覆蓋強、純天然，所有貓孩都抗拒不了的天然本能友善貓砂,恰恰好office cats,125990.0,1000.0,https://www.zeczec.com/projects/officecats,"貓孩喜歡的是礦砂，為什麼要因為我們的喜好而去改變他，友善貓孩，無添加任何化學物質只為了給他們一個最健康舒適的如廁環境。,zeczec",8 天,2022/08/23 21:00 – 2022/10/11 02:00
,,,,https://www.zeczec.com/projects/calendar2023_nikolee,,,
,,,,https://www.zeczec.com/projects/mao2mao,,,
,,,,https://www.zeczec.com/projects/Little-blue-first-time,,,
,,,,https://www.zeczec.com/projects/calm2023calendar,,,
,,,,https://www.zeczec.com/projects/yuyu-x-horchill,,,
,,,,https://www.zeczec.com/projects/dream_desire,,,
,,,,https://www.zeczec.com/projects/japan99masuku,,,
,,,,https://www.zeczec.com/projects/a-crow-looked-at-me,,,
,,,,https://www.zeczec.com/projects/Fengtian,,,
,,,,https://www.zeczec.com/projects/mountainnotebook,,,
咖啡 • 香｜咖啡渣做的咖啡•香，融合『循環｜再生｜信仰｜薰香』擁有安定向上的力量！,Lu Coffee,0.0,1466.0,https://www.zeczec.com/projects/lucoffee02,"旅•珈啡｜首創環保薰香，100%純天然原料專屬香氣，結合『環保•創新•循環』咖啡渣的循環再生，為共同所處環境盡一份力。,zeczec",44 天,2022/09/20 12:00 – 2022/11/16 02:00
《力量》再創百年歷史，天寶聖道宮修繕特急,北投天寶聖道宮,4000.0,250.0,https://www.zeczec.com/projects/tianbaoshengdaotemple,"捐一磚蓋平安，疊一瓦求一福。讓我們凝聚力量，讓信仰不被瓦解。協助50年老廟再創百年歷史！,zeczec",48 天,2022/09/21 20:00 – 2022/11/20 02:00
聖誕．素｜實木螺旋聖誕樹，讓你的與眾不同被看見,佛丐設計創意有限公司,58800.0,9900.0,https://www.zeczec.com/projects/fourguys,"聖誕．素，使用樺木材質的實木木條，堆疊成螺旋的特殊外型，提供不同以往的聖誕樹形象，平順切邊的流線外觀，特殊的45°鑽孔可提供吊掛飾品。,zeczec",29 天,2022/09/20 21:00 – 2022/10/31 23:59
創世基金會｜嘉義院區「植物人收容床位」增建籌資！,創世基金會,14100.0,100000.0,https://www.zeczec.com/projects/genesis00969129,"創世基金會嘉義院，核准服務22個床位， 服務對象來自嘉義縣市、雲林縣等，受限於空間難以增床，仍有許多植物人家庭迫切等待救助,zeczec",13 天,2022/07/27 12:00 – 2022/10/15 23:59
2023《燈塔》自我成長手帳本 | 身在暗處，別忘了光離你其實不遠。,壹玖玖柒,10036.0,429.0,https://www.zeczec.com/projects/lighthouse-calendar,"這座指引人生方向的燈塔，帶著你找尋最真實的自己，只有你親自嘗試與冒險，才能體會船入港後船錨落下的安穩感。,zeczec",48 天,2022/09/22 12:00 – 2022/11/20 12:00
⟨⟨社群慌原⟩⟩世新大學108級資訊傳播學系畢業專題成果展|募資計畫,社群慌原,5650.0,100.0,https://www.zeczec.com/projects/socialemo108,"社群慌原是由五名世新大學資訊傳播學系的學生所組成，希望能透過所學協助創作者將所遇見的心理危機有所化解，並期望閱聽人對於新媒體生態現況有更深的了解和省思。,zeczec",29 天,2022/07/30 23:59 – 2022/10/31 23:59
王羲之書法要訣月曆,無極,3000.0,500.0,https://www.zeczec.com/projects/z-calligraphy,"看圖說能量，讓您秒懂書法大師的筆法秘訣！讓你的字提升一個級別！！,zeczec",49 天,2022/09/30 12:00 – 2022/11/20 23:59
,,,,https://www.zeczec.com/projects/elsonmobile,,,
,,,,https://www.zeczec.com/projects/apac,,,
,,,,https://www.zeczec.com/projects/shui-gou,,,
,,,,https://www.zeczec.com/projects/withwood,,,
,,,,https://www.zeczec.com/projects/supermarkit,,,
,,,,https://www.zeczec.com/projects/Taiwan-Island-Calendar,,,
,,,,https://www.zeczec.com/projects/woodenpenhome,,,
,,,,https://www.zeczec.com/projects/ban-dao-ti-zhi,,,
,,,,https://www.zeczec.com/projects/regal-living,,,
,,,,https://www.zeczec.com/projects/wasangshow001,,,
【早鳥優惠搶先預購~】超Q招財咬錢虎｜超級求財運神獸，咬錢進財庫啦~,鴞遙翱創,28095.0,4450.0,https://www.zeczec.com/projects/money-hu-yeh,"「超Q虎來囉」創新設計一尊真的能咬硬幣的虎爺｜別再擺招財貓啦~結合東方招財神獸-虎爺，創新設計可以咬錢的超Q咬錢虎,zeczec",25 天,2022/09/23 20:00 – 2022/10/27 23:59
畢業製作《尋》紀錄片募資計畫,畢業製作《尋》紀錄片團隊＿馬子涵,3800.0,300.0,https://www.zeczec.com/projects/capstone-project-documentary-SEARCHING,"拍攝關於＜big行動夢想家＞劇團的三位成員，透過參與劇團，和劇團夥伴成為互相扶持的家人，漸漸找到自我找到歸屬的過程。,zeczec",49 天,2022/09/27 11:00 – 2022/11/20 23:59
2023 台灣「節氣食曆」,晟達生活科技股份有限公司,11848.0,999.0,https://www.zeczec.com/projects/ASCCA,"食飪當季，食節在地；藥食同源；均食頤養，中華農旅文創融合發展協會/台灣節氣食曆結合本協會各領域專家老師，從彙整各文化族群，到各縣市蔬果、禽畜、海鮮、中草、香草，到各地野菜等，在耗時近一年時間，依...,zeczec",17 天,2022/09/08 12:00 – 2022/10/19 23:59
【圓形立杯架】個人專屬杯架，辦公室、浴室、書房，杯架+珪藻土杯墊的專利設計,歐士,1537.0,218.0,https://www.zeczec.com/projects/oshi_cup_holder,"鋁合金立杯架的簡化版本，輕鬆的入手價格，生活中必需有的好產品。,zeczec",28 天,2022/09/06 15:00 – 2022/10/30 23:59
新 • 康普茶發酵液 [療癒DIY手作機能飲] 100%無多餘添加；低糖低熱量，口味百變，健康滿分！,林立生醫 LINLI,16480.0,920.0,https://www.zeczec.com/projects/linlibio-kombucha,"源自東方發酵茶飲《 康普茶 》興起西方養生風潮，「林立 綠茶康普茶發酵液」給您無負擔的輕盈，想喝就喝吧！,zeczec",58 天,2022/09/29 20:00 – 2022/11/30 02:59
圓缺之間-身心障礙者影展-看見,廣青文教基金會,150.0,150.0,https://www.zeczec.com/projects/tosee,"自 2001 年起廣青基金會舉辦「圓缺之間」身心障礙者影展，每年平均吸引3,000至4,000人參與，希望透過影像傳播，讓社會大眾看見身心障礙族群多元的樣貌，進而拉近障礙者與非障礙者的距離。,zeczec",54 天,2022/09/29 12:00 – 2022/11/26 20:30
大衛疊疊樂｜下班後，連米開朗基羅也紓壓的好玩意~,數字雕像,1740.0,990.0,https://www.zeczec.com/projects/codestatue-david,"大衛疊疊樂是款像樂高一樣紓壓的桌遊。不分男女老幼只要照著數字疊，可以自己獨樂或親子一起玩樂，讓你像米開基羅一樣打造出藝術史上最美的男子~,zeczec",29 天,2022/09/29 20:00 – 2022/10/31 23:59
【福柚福氛｜香氛組】天然植萃｜花蓮鶴岡有機柚子再生｜化身四季都能陪伴你的香氣,福氛,1200.0,1200.0,https://www.zeczec.com/projects/fu-you-fu-fen,"起初幫助小農的善念，擴大成想為每個人提供更自在的放鬆時光。,zeczec",23 天,2022/09/26 12:00 – 2022/10/25 23:59
,,,,https://www.zeczec.com/projects/i-112-x,,,
,,,,https://www.zeczec.com/projects/Pro7hole-DtonAltoFunFlute,,,
