projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period,group_period_start,group_period_end
【Formosan Creatures 島嶼精靈 - 質感金屬車用擴香】開啟自然香氛旅程,Gdesign,144145.0,1280.0,https://www.zeczec.com/projects/formosan-creatures-CarDiffuser,"以四種保育類動物台灣藍鵲、石虎、虎鯨、櫻花鉤吻鮭為主角，融合圖像工藝設計、香氛調製、歌曲創作元素，創作出【島嶼精靈 - 動物圖騰擴香】系列，期待以視、嗅、觸與聽覺體驗記錄美麗的自然生態,zeczec",7 天,2022/08/31 20:00 – 2022/10/18 02:00,2022/08/31 20:00:00,2022/10/18 02:00:00
折折盒｜2 種型態，∞ 多可能，一秒切換平面/立體的多用途新經典折盒,ZENLET 禪與徠特,3684932.0,1360.0,https://www.zeczec.com/projects/FoldiBox,"一款選用食品級耐熱矽膠，搭配日本抗菌銀離子配方，並採磁吸固定以實現迅速攤平、直覺好清洗的多用途新經典折盒。,zeczec",8 天,2022/08/30 12:00 – 2022/10/19 02:00,2022/08/30 12:00:00,2022/10/19 02:00:00
Musical World冉天豪音樂劇合唱作品募資計畫,台中室內合唱團,253052.0,1150.0,https://www.zeczec.com/projects/musical-world,"由台中室內合唱團攜手合唱、音樂劇跨界才子冉天豪，共同推出台灣第一組音樂劇合唱樂譜，讓台灣音樂劇在華人世界引領風潮，也讓全世界看到台灣音樂藝術文化的實力。,zeczec",34 天,2022/08/29 10:00 – 2022/11/13 22:00,2022/08/29 10:00:00,2022/11/13 22:00:00
【Ardea Alba 白鷺風雨衣】為台灣女性打造，最美的百岳級風雨衣,Fagaceae Taiwan,914191.0,4400.0,https://www.zeczec.com/projects/ArdeaAlba-Jacket,"百岳等級機能，加上極簡時尚美學，孕育最美百岳級風雨衣！募資限定價不到5,000元，相較價格通常破萬的戶外大牌，更加務實可負擔；規格與價格，從此不必兩難：）,zeczec",5 天,2022/08/25 12:00 – 2022/10/15 23:59,2022/08/25 12:00:00,2022/10/15 23:59:00
ANAN 智能雙氣墊塑腿科技 | 懶人瘦腿首選 | 很輕 很軟 很好穿 僅僅只是標配 | 一雙顛覆傳統 不可思議的小白鞋,anan385895,1156562.0,980.0,https://www.zeczec.com/projects/anan," 長庚護士的最愛 │ 每走一步 ⏩ 就在塑腿 │ 瘦腿 防靜脈曲張 久站腳痛 一鞋搞定 !!,zeczec",36 天,2022/08/25 12:00 – 2022/11/15 23:59,2022/08/25 12:00:00,2022/11/15 23:59:00
『 日本 amadana ｜16L 極靜高效除濕機 』 - 日本美學 一級能效 16L 除濕機,amadana,2260441.0,8580.0,https://www.zeczec.com/projects/amadana-16l,"日式極簡『 16L 除濕機』，大除濕量，40%-80% 濕度符合環境需求！45dB靜音除濕，安心舒適！一級能效，還能自行申請1200元補助喔！,zeczec",20 天,2022/08/23 12:00 – 2022/10/31 02:00,2022/08/23 12:00:00,2022/10/31 02:00:00
MOFT 石墨烯散熱支架，世界第一款「自主散熱」的筆電支架，解放肩頸、極輕薄、秒收納！,MOFT,1905493.0,1729.0,https://www.zeczec.com/projects/moft-Cooling-Stand,"不只照顧你的工作姿勢，還拯救筆電健康！這個夏天跟我們一起告別過燙問題，延續經典功能：1 秒收起、2 種角度、3 大升級 - 防水+防刮+重複撕黏一百次！,zeczec", 41 小時,2022/08/23 12:00 – 2022/10/13 02:00,2022/08/23 12:00:00,2022/10/13 02:00:00
Logitech 特獻果粉😍台灣限定注音鍵盤【 Rugged Combo 3｜iPad 鍵盤保護殼 】&【 Crayon｜iPad 數位筆 】&【 KEYS-TO-GO｜輕巧藍牙鍵盤 】,Logitech Taiwan,3408730.0,1540.0,https://www.zeczec.com/projects/logitech-edu,"適用於 Apple 系列！耐用、抗摔，好清潔！,zeczec",8 天,2022/08/23 12:00 – 2022/10/19 02:00,2022/08/23 12:00:00,2022/10/19 02:00:00
【人窮志不窮】歐盟聯合碩士學費募資計畫,許慧漁,157506.0,1000.0,https://www.zeczec.com/projects/GLOCAL,"在工作中看見文化和政經環境對企業的影響，並渴望將台灣的高品質帶向國際。很榮幸今年代表台灣前往歐盟就讀GLOCAL，我願將台灣的價值發揚海外並力促國民外交。,zeczec",7 天,2022/08/19 12:00 – 2022/10/17 23:59,2022/08/19 12:00:00,2022/10/17 23:59:00
《神塔羅》｜第一套以台灣信仰為主題的MIT塔羅牌,GMT+8,1227740.0,1300.0,https://www.zeczec.com/projects/spirittarot_taiwan,"▪️榮獲 2022 嘖嘖提案大賽出版組佳選（第四名）▪️以佛 / 道教與原住民自然信仰為軸，結合西方塔羅， 讓你使用的同時，彷彿獲得雙倍的指引與力量。,zeczec",6 天,2022/08/18 20:00 – 2022/10/16 23:59,2022/08/18 20:00:00,2022/10/16 23:59:00
紙想告訴你-以紙雕收藏台灣百岳之美,Change be cool,15643.0,1386.0,https://www.zeczec.com/projects/mountainnotebook,"我們將立體紙雕原創帶入台灣百岳筆記，內容除了水墨插圖，並邀請洪新富紙雕大師一起參與這次環保紙雕筆記本設計的專案，打開筆記還能看到台灣高山稀有動物的立體紙雕作品，讓百岳筆記本更有意義。,zeczec",5 天,2022/08/17 12:00 – 2022/10/15 23:59,2022/08/17 12:00:00,2022/10/15 23:59:00
▋募資最後倒數 3 天！▋萬播T6R Max - 投影王者回歸！最強 CP 值，劇院級享受隨手帶著走！,睿濬國際,9222161.0,9190.0,https://www.zeczec.com/projects/t6r-max-cp,"曾創下嘖嘖募資 4000 萬最高紀錄的投影機王者回歸！小套房也能投出 200 吋巨幅螢幕！追劇、玩遊戲、露營星空電影院？T6R Max 讓你用最高的 CP 值，為小空間創造沈浸式的大體驗！,zeczec",3 天,2022/08/16 12:00 – 2022/10/13 23:59,2022/08/16 12:00:00,2022/10/13 23:59:00
《盡頭》A Crow Looked At Me 紐約大學｜學生製作長片,A Crow Looked At Me 劇組,7900.0,1200.0,https://www.zeczec.com/projects/a-crow-looked-at-me,"面對姐姐朝不保暮的病情，無從面對的年輕女孩耗盡全身的力氣投入淨灘的工作，卻意外將自己捲入關乎世界末日的謎團。,zeczec",6 天,2022/08/16 12:00 – 2022/10/16 23:59,2022/08/16 12:00:00,2022/10/16 23:59:00
日本旭川折折墊 | 多用途三角靠墊隨你折疊，體驗減壓生活新折學！,日本旭川,942160.0,2490.0,https://www.zeczec.com/projects/zhe-zhe-pillow,"給想減壓放鬆的你，三大「折」學體驗！專利折疊設計搭配高密度記憶芯，符合人體工學、慢回彈高支撐，將壓力交給折折墊，打造居家減壓「折」學生活！,zeczec",11 天,2022/08/10 10:30 – 2022/10/21 23:59,2022/08/10 10:30:00,2022/10/21 23:59:00
【東龍嚴選】享淨淨 | 冰溫熱逆滲透淨飲機，六段智能溫控 ‧ 生水過濾 ‧ 自動生成富氫水,東龍家電,638990.0,13800.0,https://www.zeczec.com/projects/TE-521i,"東龍家電嚴選桌上型免安裝過濾淨水器，一鍵出水、3秒瞬熱，同時享有六段智能溫控及富氫水功能，無須拉線安裝，即插即用空間自由。,zeczec",21 天,2022/08/09 20:00 – 2022/10/31 23:59,2022/08/09 20:00:00,2022/10/31 23:59:00
𝙈𝙞𝙟𝙞𝙡𝙮 𝘼𝙞𝙧 大氣涼拖鞋｜𝟭 鞋 𝟰 穿的機能神拖 - 急反彈、強支撐、超耐走！,Mijily 米吉利循環鞋履,5517851.0,1680.0,https://www.zeczec.com/projects/mijily-air,"這是『史上第一雙大氣控壓的涼拖鞋！』兼具四種鞋面穿法、吊掛收納、耐磨止滑、專利高支撐鞋體，同時輕盈舒適且可回收的休閒涼拖鞋。Mijily 不只賣鞋，我們更注重售後的回收機制！,zeczec",21 天,2022/08/03 12:00 – 2022/10/31 23:59,2022/08/03 12:00:00,2022/10/31 23:59:00
《愛洗手自動給皂機》募資預購計畫｜終身保固・當您一輩子的依靠｜金馬影后陳淑芳代言｜ 個人衛生保護・抗疫居家必備 ｜長效免用電池｜洗手液台灣 GMP 大廠製造,杰強國際有限公司,367600.0,800.0,https://www.zeczec.com/projects/ai-xi-shou,"愛洗手自動給皂機，為杰強國際有限公司全新推出的洗手機旗艦機種。這兩年因為疫情的發生，大家開始更注重在個人的衛生習慣，因此創辦人想推出一款提供終身免費保固的自動給皂機，提供給大眾最完善的售後服務，...,zeczec",21 天,2022/08/03 12:00 – 2022/10/31 23:59,2022/08/03 12:00:00,2022/10/31 23:59:00
《VERSE》第三年訂閱｜ 訂閱一本絕無僅有的文化雜誌，改變你看見台灣的角度， 參與一場定義時代的文化運動,VERSE,3364801.0,1890.0,https://www.zeczec.com/projects/verse-3rd-yrs,"VERSE 準備邁入第三年了，誠摯邀請您加入訂閱的行列，並且和我們加入一場正在改變台灣的文化運動。,zeczec", 39 小時,2022/07/26 20:00 – 2022/10/12 23:59,2022/07/26 20:00:00,2022/10/12 23:59:00
 最速面紙盒 ▋TOS 紙巾供應系統 Tissue Offering System ▋ 提昇你內心的辛烷值。,HooBue,1574020.0,2250.0,https://www.zeczec.com/projects/tos-tissue-offering-system,"首創電子監測面紙殘量，全鋁合金打造，抽吧！提昇心靈馬力，一個動作讓生活細節充滿貼背感。,zeczec",4 天,2022/07/20 21:00 – 2022/10/14 23:59,2022/07/20 21:00:00,2022/10/14 23:59:00
Jin潾潾首張個人日文迷你專輯製作資金,只想當個瘋狂熱血傻瓜的Jin潾潾,45678.0,2499.0,https://www.zeczec.com/projects/Jin,"藏在內心23年的夢想，Jin潾潾要當的不是閃亮亮的歌手，Jin潾潾想要成為的是能療癒、並能改變世界拯救更多人，有影響力的歌手。潾潾はキラキラな歌手ではなく、影響力のある歌手になりたいです。,zeczec",27 天,2022/07/16 01:35 – 2022/11/06 23:59,2022/07/16 01:35:00,2022/11/06 23:59:00
,,,,https://www.zeczec.com/projects/goodday,,,,,
,,,,https://www.zeczec.com/projects/yetech-2022,,,,,
,,,,https://www.zeczec.com/projects/beauty-device,,,,,
,,,,https://www.zeczec.com/projects/team-of-taiwan-mdas-2022,,,,,
,,,,https://www.zeczec.com/projects/wbj4th2022,,,,,
,,,,https://www.zeczec.com/projects/calendar365,,,,,
,,,,https://www.zeczec.com/projects/atube,,,,,
,,,,https://www.zeczec.com/projects/moneycome,,,,,
,,,,https://www.zeczec.com/projects/ideacam,,,,,
,,,,https://www.zeczec.com/projects/dinos_beauty,,,,,
,,,,https://www.zeczec.com/projects/ninenine,,,,,
,,,,https://www.zeczec.com/projects/iminidv-x4,,,,,
,,,,https://www.zeczec.com/projects/plantpractice2022,,,,,
,,,,https://www.zeczec.com/projects/deadeveryday,,,,,
,,,,https://www.zeczec.com/projects/htvront,,,,,
,,,,https://www.zeczec.com/projects/ulani,,,,,
,,,,https://www.zeczec.com/projects/thescentcalendar,,,,,
,,,,https://www.zeczec.com/projects/guardamper,,,,,
,,,,https://www.zeczec.com/projects/parenting-calendar2023,,,,,
,,,,https://www.zeczec.com/projects/yomaomao2023calendar,,,,,
,,,,https://www.zeczec.com/projects/earth-calendar-2023,,,,,
,,,,https://www.zeczec.com/projects/tomita,,,,,
,,,,https://www.zeczec.com/projects/sparkiediaper2,,,,,
,,,,https://www.zeczec.com/projects/ring-fit-holder-neo,,,,,
,,,,https://www.zeczec.com/projects/mst,,,,,
,,,,https://www.zeczec.com/projects/podcast2022,,,,,
,,,,https://www.zeczec.com/projects/jdor,,,,,
,,,,https://www.zeczec.com/projects/loveutoocake,,,,,
,,,,https://www.zeczec.com/projects/toesmerryv2,,,,,
,,,,https://www.zeczec.com/projects/tea-protect,,,,,
,,,,https://www.zeczec.com/projects/blackhole,,,,,
,,,,https://www.zeczec.com/projects/iyokogyoshostone,,,,,
,,,,https://www.zeczec.com/projects/finale2,,,,,
,,,,https://www.zeczec.com/projects/cluebox-v-s,,,,,
,,,,https://www.zeczec.com/projects/huachen,,,,,
,,,,https://www.zeczec.com/projects/yourbonex,,,,,
,,,,https://www.zeczec.com/projects/drinker-wine-bag,,,,,
,,,,https://www.zeczec.com/projects/grimmpress-2,,,,,
,,,,https://www.zeczec.com/projects/jiuzuirili,,,,,
,,,,https://www.zeczec.com/projects/taiwanballetcompanyperformance,,,,,
,,,,https://www.zeczec.com/projects/ryuu,,,,,
,,,,https://www.zeczec.com/projects/calendar2023_nikolee,,,,,
,,,,https://www.zeczec.com/projects/travel365,,,,,
,,,,https://www.zeczec.com/projects/moniangsister768268,,,,,
,,,,https://www.zeczec.com/projects/dxpresso-bit-by-bit-calendar,,,,,
,,,,https://www.zeczec.com/projects/epomaker-th96,,,,,
,,,,https://www.zeczec.com/projects/zodiac-teacheryu-calendar-2023,,,,,
,,,,https://www.zeczec.com/projects/incoolcup,,,,,
,,,,https://www.zeczec.com/projects/PckTt,,,,,
,,,,https://www.zeczec.com/projects/happy2023,,,,,
,,,,https://www.zeczec.com/projects/coca-koala-2,,,,,
,,,,https://www.zeczec.com/projects/genesis00969129,,,,,
,,,,https://www.zeczec.com/projects/lightogo-uvc,,,,,
,,,,https://www.zeczec.com/projects/fourguys,,,,,
,,,,https://www.zeczec.com/projects/Little-blue-first-time,,,,,
,,,,https://www.zeczec.com/projects/z-calligraphy,,,,,
,,,,https://www.zeczec.com/projects/ASCCA,,,,,
,,,,https://www.zeczec.com/projects/japan99masuku,,,,,
,,,,https://www.zeczec.com/projects/money-hu-yeh,,,,,
,,,,https://www.zeczec.com/projects/siangcup,,,,,
,,,,https://www.zeczec.com/projects/hdh-iris,,,,,
,,,,https://www.zeczec.com/projects/raz-multistand,,,,,
,,,,https://www.zeczec.com/projects/o-miti-all-in-one,,,,,
,,,,https://www.zeczec.com/projects/coobee,,,,,
,,,,https://www.zeczec.com/projects/WengYuJun-Album,,,,,
,,,,https://www.zeczec.com/projects/trippal-flot,,,,,
,,,,https://www.zeczec.com/projects/dongherb2023,,,,,
,,,,https://www.zeczec.com/projects/necfree,,,,,
,,,,https://www.zeczec.com/projects/j-fit,,,,,
,,,,https://www.zeczec.com/projects/savetheday2023,,,,,
,,,,https://www.zeczec.com/projects/onemore-twomore,,,,,
,,,,https://www.zeczec.com/projects/snails,,,,,
,,,,https://www.zeczec.com/projects/ampm-24-i-chun-chou,,,,,
,,,,https://www.zeczec.com/projects/anna2023,,,,,
,,,,https://www.zeczec.com/projects/OFFENSE---MASDANZA,,,,,
,,,,https://www.zeczec.com/projects/puffdarling,,,,,
,,,,https://www.zeczec.com/projects/StarHuang,,,,,
,,,,https://www.zeczec.com/projects/TaiwanNightMarket,,,,,
,,,,https://www.zeczec.com/projects/storywear_Kurt,,,,,
,,,,https://www.zeczec.com/projects/ferdy,,,,,
,,,,https://www.zeczec.com/projects/taipeiinthebox,,,,,
,,,,https://www.zeczec.com/projects/Treasure,,,,,
,,,,https://www.zeczec.com/projects/chop-chop,,,,,
,,,,https://www.zeczec.com/projects/MeowWWWu2023,,,,,
,,,,https://www.zeczec.com/projects/nicetomeetyou,,,,,
,,,,https://www.zeczec.com/projects/bunny-island,,,,,
,,,,https://www.zeczec.com/projects/bobopet,,,,,
,,,,https://www.zeczec.com/projects/goldenspine,,,,,
,,,,https://www.zeczec.com/projects/zibi-t,,,,,
,,,,https://www.zeczec.com/projects/the-forever-tee,,,,,
,,,,https://www.zeczec.com/projects/socialemo108,,,,,
,,,,https://www.zeczec.com/projects/cable,,,,,
,,,,https://www.zeczec.com/projects/CranberryProbiotics,,,,,
,,,,https://www.zeczec.com/projects/LAS,,,,,
,,,,https://www.zeczec.com/projects/calm2023calendar,,,,,
,,,,https://www.zeczec.com/projects/mysigcatG2,,,,,
,,,,https://www.zeczec.com/projects/mao2mao,,,,,
,,,,https://www.zeczec.com/projects/science-x-life2,,,,,
,,,,https://www.zeczec.com/projects/t-future,,,,,
,,,,https://www.zeczec.com/projects/lovelucklab,,,,,
,,,,https://www.zeczec.com/projects/swee-zhezhe2022,,,,,
,,,,https://www.zeczec.com/projects/dream_desire,,,,,
,,,,https://www.zeczec.com/projects/JWP-socks,,,,,
,,,,https://www.zeczec.com/projects/woodenpenhome,,,,,
,,,,https://www.zeczec.com/projects/elsonmobile,,,,,
,,,,https://www.zeczec.com/projects/Taiwan-Island-Calendar,,,,,
,,,,https://www.zeczec.com/projects/oshi_cup_holder,,,,,
,,,,https://www.zeczec.com/projects/regal-living,,,,,
,,,,https://www.zeczec.com/projects/tosee,,,,,
,,,,https://www.zeczec.com/projects/apac,,,,,
,,,,https://www.zeczec.com/projects/shui-gou,,,,,
,,,,https://www.zeczec.com/projects/Pro7hole-DtonAltoFunFlute,,,,,
